location_name,year,cause_name,val,total_deaths,share
Nepal,2001,Subarachnoid hemorrhage,467.95233667905217,193475.1720541984,0.0024186686679775336
Nepal,2001,Hypertensive heart disease,1919.014291914611,193475.1720541984,0.009918659182672988
Nepal,2001,Atrial fibrillation and flutter,194.7693119319107,193475.1720541984,0.0010066889196374497
Nepal,2001,Aortic aneurysm,69.43430973672417,193475.1720541984,0.000358879689830556
Nepal,2001,Lower extremity peripheral arterial disease,21.0997221506891,193475.1720541984,0.0001090564847502935
Nepal,2001,Endocarditis,103.22341873646988,193475.1720541984,0.0005335228165997124
Nepal,2000,Ulcerative colitis,68.15613656911201,197330.3272502659,0.00034539108873352445
Nepal,2000,Crohn's disease,11.05704823843573,197330.3272502659,5.603319262939514e-05
Nepal,2000,Total burden related to hepatitis B,1993.2441033110565,197330.3272502659,0.010101053046869514
Nepal,2000,Total burden related to hepatitis C,566.3825588936141,197330.3272502659,0.002870225609950439
Nepal,2000,Total burden related to Non-alcoholic fatty liver disease (NAFLD),83.83437191981734,197330.3272502659,0.0004248428160436468
Nepal,2000,Total cancers,8679.46459960322,197330.3272502659,0.043984443347095926
Nepal,2000,Thyroid diseases,13.72969086308454,197330.3272502659,6.957719603673357e-05
Nepal,2000,COVID-19,0.0,197330.3272502659,0.0
Nepal,2000,Falls,2006.2022051719653,197330.3272502659,0.010166720103938114
Nepal,2000,Drowning,2232.0712613793285,197330.3272502659,0.011311344244356748
Nepal,2000,"Fire, heat, and hot substances",423.41782212527056,197330.3272502659,0.002145731109989329
Nepal,2000,Poisoning by carbon monoxide,276.8770224329971,197330.3272502659,0.0014031143934700185
Nepal,2000,Poisoning by other means,890.7541268855666,197330.3272502659,0.004514025488620713
Nepal,2000,Unintentional firearm injuries,9.663250015485794,197330.3272502659,4.896991836044691e-05
Nepal,2000,Other exposure to mechanical forces,343.48521755370643,197330.3272502659,0.0017406610648249639
Nepal,2000,Adverse effects of medical treatment,803.1928194189286,197330.3272502659,0.004070295887161188
Nepal,2000,Venomous animal contact,637.9077445896783,197330.3272502659,0.0032326898428574856
Nepal,2000,Non-venomous animal contact,18.210588172543005,197330.3272502659,9.228479183256646e-05
Nepal,2000,Pulmonary aspiration and foreign body in airway,43.21008817897692,197330.3272502659,0.00021897337718482243
Nepal,2000,Foreign body in other body part,2.930257729053217,197330.3272502659,1.4849505242733887e-05
Nepal,2000,Other unintentional injuries,119.49694084202092,197330.3272502659,0.0006055680467730026
Nepal,2000,Self-harm by firearm,401.23024464752376,197330.3272502659,0.0020332923491210757
Nepal,2000,Total Cancers excluding Non-melanoma skin cancer,8644.27149489525,197330.3272502659,0.04380609719423451
Nepal,2000,Other direct maternal disorders,131.68972198794305,197330.3272502659,0.0006673567303262332
Nepal,2000,Other digestive diseases,520.7641903109967,197330.3272502659,0.0026390479231838144
Nepal,2000,Self-harm by other specified means,2713.1346903759454,197330.3272502659,0.01374920281227218
Nepal,2000,Other benign and in situ neoplasms,60.486058160339105,197330.3272502659,0.00030652185603294085
Nepal,2001,Congenital heart anomalies,1620.347102122145,193475.1720541984,0.008374961422276114
